match_guid,time,delta,actor_id,loc_x,loc_y,loc_z,rot_x,rot_y,rot_z,lin_vel_x,lin_vel_y,lin_vel_z,ang_vel_x,ang_vel_y,ang_vel_z
0C52006011F129FCBC11E1A4AF19E2AD,112.34884,0.0336136,74,-3149.14,3825.69,17.01,-0.0019933772,0.0043239295,0.4240515,100.97,172.04,0.27,-0.01,0.01,118.11
0C52006011F129FCBC11E1A4AF19E2AD,112.44964,0.0336136,86,-833.67,3351.58,1040.08,0.3796845,-0.51097816,0.3257094,-255.38,-1771.53,837.67,496.07,-55.95,230.83
0C52006011F129FCBC11E1A4AF19E2AD,112.44964,0.0336136,74,-3136.99,3843.42,17.01,-0.0021983795,0.004226823,0.44967687,159.3,208.47,0.26,-0.1,-0.14,8.67
0C52006011F129FCBC11E1A4AF19E2AD,112.51684,0.033613797,86,-851.98,3218.64,1104.07,0.54403764,-0.52135783,0.32040083,-235.18,-1776.19,865.26,404.98,-56.66,367.8
0C52006011F129FCBC11E1A4AF19E2AD,112.51684,0.033613797,74,-3122.88,3859.42,17.01,-0.0021552213,0.0042537972,0.43130758,210.98,216.28,0.29,-0.02,-0.01,-98.3
0C52006011F129FCBC11E1A4AF19E2AD,112.584045,0.0336138,86,-870.55,3069.57,1177.43,0.67739916,-0.4933695,0.3441597,-212.04,-1801.58,892.11,270.45,-90.51,290.83
0C52006011F129FCBC11E1A4AF19E2AD,112.584045,0.0336138,74,-3103.61,3879.04,17.01,-0.0019124553,0.004367088,0.3997101,242.49,256.71,0.26,0.22,0.25,-43.72
0C52006011F129FCBC11E1A4AF19E2AD,112.61765,0.0336147,74,-3099.49,3883.42,17.01,-0.0018800866,0.0043778773,0.3971152,248.69,264.64,0.26,0.15,0.17,-30.99
0C52006011F129FCBC11E1A4AF19E2AD,112.68485,0.0336137,86,-885.52,2933.1,1245.17,0.7418848,-0.47179022,0.35549957,-189.26,-1835.14,911.51,203.27,-60.86,197.42
0C52006011F129FCBC11E1A4AF19E2AD,112.68485,0.0336137,74,-3084.16,3899.69,17.01,-0.001842323,0.004394062,0.39271304,273.38,288.71,0.26,-0.01,0.0,-9.17
0C52006011F129FCBC11E1A4AF19E2AD,112.75208,0.0336136,86,-898.68,2793.82,1314.19,0.78209895,-0.45368522,0.35488996,-164.05,-1875.28,926.34,154.24,-34.09,136.54
0C52006011F129FCBC11E1A4AF19E2AD,112.75208,0.0336136,74,-3056.02,3929.1,17.01,-0.001842323,0.004394062,0.39112696,356.46,371.01,0.05,0.0,-0.05,-1.39
0C52006011F129FCBC11E1A4AF19E2AD,112.81928,0.0336138,86,-909.83,2651.33,1384.12,0.8082068,-0.43951306,0.34847015,-136.08,-1919.85,936.93,116.85,-16.01,95.58
0C52006011F129FCBC11E1A4AF19E2AD,112.85288,0.0336137,74,-3016.93,3969.69,17.01,-0.001842323,0.004394062,0.3908788,482.87,500.7,0.03,0.0,-0.05,-0.21
0C52006011F129FCBC11E1A4AF19E2AD,112.92008,0.033613898,86,-920.46,2472.43,1470.44,0.8290124,-0.42676508,0.3375132,-98.37,-1978.28,944.9,83.16,-2.53,62.85
0C52006011F129FCBC11E1A4AF19E2AD,112.95368,0.0336136,74,-2961.65,4026.68,17.01,-0.001842323,0.004394062,0.3881922,613.94,622.46,0.03,-0.1,-0.11,-24.05
0C52006011F129FCBC11E1A4AF19E2AD,112.98728,0.0336138,86,-927.9,2288.75,1556.57,0.83833045,-0.42243844,0.3311312,-76.15,-2011.75,920.57,53.85,-29.0,12.51
0C52006011F129FCBC11E1A4AF19E2AD,113.02088,0.0336138,86,-928.53,2271.99,1564.2,0.8383607,-0.42285386,0.3312283,-76.15,-2011.75,915.15,52.17,-27.74,11.79
0C52006011F129FCBC11E1A4AF19E2AD,113.02088,0.0336138,74,-2911.07,4076.06,17.01,-0.0017991647,0.004415641,0.36958006,724.75,682.3,0.03,-0.05,-0.04,-76.55
0C52006011F129FCBC11E1A4AF19E2AD,113.05449,0.0336218,74,-2898.66,4087.56,17.01,-0.0017721907,0.0044264304,0.3632303,750.69,692.02,0.03,-0.01,0.0,-83.36
0C52006011F129FCBC11E1A4AF19E2AD,113.08809,0.033614,86,-933.57,2137.91,1623.59,0.83820665,-0.42634967,0.33148184,-76.15,-2011.75,871.79,41.65,-20.31,5.45
0C52006011F129FCBC11E1A4AF19E2AD,113.08809,0.033614,74,-2852.04,4129.17,17.01,-0.0016427155,0.0044803787,0.34397087,833.38,730.41,0.02,0.18,0.17,-47.27
0C52006011F129FCBC11E1A4AF19E2AD,113.18889,0.0336136,86,-941.13,1936.79,1707.23,0.83668846,-0.4343934,0.3273656,-76.15,-2011.75,806.75,-7.58,49.98,-56.01
0C52006011F129FCBC11E1A4AF19E2AD,113.18889,0.0336136,74,-2785.39,4185.91,17.01,-0.0015725832,0.0045073526,0.335884,931.08,777.44,0.02,-0.01,0.0,-11.26
0C52006011F129FCBC11E1A4AF19E2AD,113.22249,0.0336139,86,-945.54,1819.47,1753.03,0.8314988,-0.45609674,0.29993838,-76.15,-2011.75,768.81,-62.95,185.49,-164.29
0C52006011F129FCBC11E1A4AF19E2AD,113.25609,0.033613697,74,-2694.85,4260.26,17.01,-0.0015725832,0.0045073526,0.33344555,1033.06,839.02,0.02,-0.06,-0.01,-6.61
0C52006011F129FCBC11E1A4AF19E2AD,113.323296,0.0336136,86,-952.47,1635.11,1820.54,0.8165914,-0.50935435,0.21131772,-76.15,-2011.75,709.19,52.22,187.16,-159.14
0C52006011F129FCBC11E1A4AF19E2AD,113.35691,0.033625,74,-2603.78,4330.99,17.01,-0.001551004,0.0045235367,0.30950335,1145.74,844.52,0.02,-0.17,-0.08,-110.88
0C52006011F129FCBC11E1A4AF19E2AD,113.42414,0.0336137,86,-959.4,1450.75,1882.55,0.8006818,-0.5497454,0.13233756,-76.15,-2011.75,649.57,50.54,121.07,-112.77
0C52006011F129FCBC11E1A4AF19E2AD,113.42414,0.0336137,74,-2513.48,4393.29,17.01,-0.0013082381,0.0046152486,0.27297503,1247.71,823.71,0.01,0.34,0.23,-61.81
0C52006011F129FCBC11E1A4AF19E2AD,113.49134,0.0336137,86,-965.7,1283.15,1934.2,0.7881613,-0.5837543,0.06725988,-76.15,-2011.75,595.37,196.83,-1.8,-90.38
0C52006011F129FCBC11E1A4AF19E2AD,113.52494,0.0336136,74,-2393.36,4468.06,17.01,-0.0011949474,0.0046422225,0.26026487,1359.16,814.34,0.01,-0.05,-0.01,-13.92
0C52006011F129FCBC11E1A4AF19E2AD,113.59214,0.0336136,86,-972.63,1098.79,1985.8,0.7825615,-0.62074655,0.029415213,-76.15,-2011.75,535.75,380.99,-236.46,-58.19
0C52006011F129FCBC11E1A4AF19E2AD,113.62574,0.0336141,74,-2239.33,4557.95,52.07,0.014180307,0.0058884206,0.2498798,1470.03,851.79,359.21,106.25,38.29,-22.22
0C52006011F129FCBC11E1A4AF19E2AD,113.69294,0.0336137,86,-979.35,914.47,2026.29,0.7599794,-0.6407721,0.010452419,-65.42,-2008.83,210.35,-216.08,211.06,-49.5
0C52006011F129FCBC11E1A4AF19E2AD,113.69294,0.0336137,74,-2151.7,4608.48,74.6,0.07208822,0.011434356,0.24337909,1526.98,875.84,406.21,249.74,90.65,-21.28
0C52006011F129FCBC11E1A4AF19E2AD,113.76014,0.0336137,86,-981.02,766.03,2015.89,0.7517251,-0.6581812,0.0052734134,-4.11,-1969.17,-264.1,-292.08,271.81,-50.22
0C52006011F129FCBC11E1A4AF19E2AD,113.76014,0.0336137,74,-2034.14,4675.47,104.81,0.20660798,0.02309251,0.23161295,1598.71,909.08,383.73,411.01,138.62,-22.71
0C52006011F129FCBC11E1A4AF19E2AD,113.82736,0.0336138,86,-981.53,618.02,1991.33,0.72907746,-0.65915227,0.0013028433,-7.83,-1975.43,-359.44,-262.84,229.33,-38.71
0C52006011F129FCBC11E1A4AF19E2AD,113.86096,0.0336136,74,-1883.24,4760.91,137.35,0.42886904,0.033925347,0.20384584,1686.06,950.33,331.9,526.67,154.55,-35.06
0C52006011F129FCBC11E1A4AF19E2AD,113.92822,0.0336579,86,-982.3,436.96,1955.39,0.69392955,-0.6463611,0.013360298,-7.83,-1975.43,-418.95,-264.71,139.18,-3.66
0C52006011F129FCBC11E1A4AF19E2AD,113.92822,0.0336579,74,-1739.01,4841.56,163.05,0.6259957,0.033925347,0.16342247,1767.83,980.89,289.62,528.89,141.63,-52.06
0C52006011F129FCBC11E1A4AF19E2AD,114.02902,0.033613898,86,-962.37,252.05,1920.17,0.6272584,-0.55385077,0.12910068,266.13,-2241.16,-443.1,-502.01,171.04,145.68
0C52006011F129FCBC11E1A4AF19E2AD,114.02902,0.033613898,74,-1603.29,4916.0,183.25,0.77383006,0.024398051,0.11468571,1843.75,1000.24,253.08,525.17,138.91,-85.99
0C52006011F129FCBC11E1A4AF19E2AD,114.06263,0.0336189,86,-946.87,121.5,1893.1,0.5526046,-0.45229337,0.21786161,265.23,-2233.77,-479.46,-512.64,166.93,108.76
0C52006011F129FCBC11E1A4AF19E2AD,114.09623,0.0336138,74,-1461.76,4991.48,200.63,0.8782723,-0.00070941576,0.04659233,1921.81,1009.78,214.12,394.2,141.32,-148.07
0C52006011F129FCBC11E1A4AF19E2AD,114.16349,0.0336421,86,-926.98,-45.92,1877.1,0.407867,-0.37352905,0.24713385,264.96,-2231.56,-38.72,-497.87,133.29,-191.97
0C52006011F129FCBC11E1A4AF19E2AD,114.16349,0.0336421,74,-1348.87,5053.63,211.68,0.9047561,-0.02111262,-0.0008928388,1825.72,1391.55,142.45,-79.5,55.1,-55.95
0C52006011F129FCBC11E1A4AF19E2AD,114.23069,0.0336137,86,-902.67,-250.52,1875.34,0.17961234,-0.3027976,0.20526467,264.96,-2231.56,-15.67,-465.92,128.66,-262.4
0C52006011F129FCBC11E1A4AF19E2AD,114.23069,0.0336137,74,-1178.25,5109.84,223.18,0.737718,-0.017384816,0.028460333,1894.45,-77.55,115.82,-164.22,-48.52,-29.11
0C52006011F129FCBC11E1A4AF19E2AD,114.33149,0.0336137,86,-878.36,-455.12,1873.91,-0.0516419,-0.18107432,0.13627577,264.96,-2231.56,-15.47,-426.69,248.76,-241.96
0C52006011F129FCBC11E1A4AF19E2AD,114.33149,0.0336137,74,-1000.2,5104.35,232.12,0.7109017,-0.03674678,0.044763494,1982.69,-31.39,82.54,-37.29,-49.48,-4.39
0C52006011F129FCBC11E1A4AF19E2AD,114.36509,0.0336137,74,-916.55,5098.49,235.22,0.70703936,-0.04335545,0.05039566,2022.89,-319.66,67.67,-20.42,-35.43,-4.58
0C52006011F129FCBC11E1A4AF19E2AD,114.39869,0.0336136,86,-858.47,-622.52,1872.74,-0.21469483,-0.024775688,0.07188322,264.96,-2231.56,-15.47,-367.18,330.62,-241.59
0C52006011F129FCBC11E1A4AF19E2AD,114.81387,0.0,131,0.0,0.0,100.03,2.6973983e-06,2.6973983e-06,2.6973983e-06,0.0,0.0,-21.64,0.0,0.0,0.0
0C52006011F129FCBC11E1A4AF19E2AD,114.81387,0.0,125,-2048.0,-2560.0,38.47,2.6973983e-06,2.6973983e-06,0.38268402,0.0,0.0,-10.82,0.0,0.0,0.0
0C52006011F129FCBC11E1A4AF19E2AD,114.81387,0.0,119,2048.0,2560.0,35.88,2.6973983e-06,2.6973983e-06,0.92387927,0.0,0.0,-10.82,0.0,0.0,0.0
0C52006011F129FCBC11E1A4AF19E2AD,114.85384,0.039983798,131,0.0,0.0,98.85,2.6973983e-06,2.6973983e-06,2.6973983e-06,0.0,0.0,-43.26,0.0,0.0,0.0
0C52006011F129FCBC11E1A4AF19E2AD,114.88744,0.0336138,125,-2048.0,-2560.0,36.56,2.6973983e-06,2.6973983e-06,0.38268402,0.0,0.0,-48.69,0.0,0.0,0.0
0C52006011F129FCBC11E1A4AF19E2AD,114.88744,0.0336138,119,2048.0,2560.0,33.97,2.6973983e-06,2.6973983e-06,0.92387927,0.0,0.0,-48.69,0.0,0.0,0.0
0C52006011F129FCBC11E1A4AF19E2AD,114.92104,0.0336136,131,0.0,0.0,96.36,2.6973983e-06,2.6973983e-06,2.6973983e-06,0.0,0.0,-70.26,0.0,0.0,0.0
0C52006011F129FCBC11E1A4AF19E2AD,114.95479,0.0337544,131,0.0,0.0,92.75,2.6973983e-06,2.6973983e-06,2.6973983e-06,0.0,0.0,0.0,0.0,0.0,0.0
0C52006011F129FCBC11E1A4AF19E2AD,114.95479,0.0337544,119,2048.0,2560.0,28.15,2.6973983e-06,2.6973983e-06,0.92387927,0.0,0.0,-105.51,0.0,0.0,0.0
0C52006011F129FCBC11E1A4AF19E2AD,114.98875,0.0339687,125,-2048.0,-2560.0,29.09,2.6973983e-06,2.6973983e-06,0.38268402,0.0,0.0,-110.91,0.0,0.0,0.0
0C52006011F129FCBC11E1A4AF19E2AD,114.98875,0.0339687,119,2048.0,2560.0,26.19,2.6973983e-06,2.6973983e-06,0.92387927,0.0,0.0,-121.75,0.0,0.0,0.0
0C52006011F129FCBC11E1A4AF19E2AD,115.05596,0.0336241,125,-2048.0,-2560.0,19.25,-0.0008065221,0.0019556137,0.38268402,0.0,0.0,-111.16,-8.6,8.59,0.0
0C52006011F129FCBC11E1A4AF19E2AD,115.05596,0.0336241,119,2048.0,2560.0,18.9,-0.0022577224,-0.0009359972,0.92387605,0.0,0.0,-101.32,8.46,-8.46,0.0
0C52006011F129FCBC11E1A4AF19E2AD,115.12316,0.0336137,119,2048.0,2560.0,16.39,-0.0041081375,-0.0017128479,0.9238686,0.0,0.0,7.47,0.62,-0.64,0.0
0C52006011F129FCBC11E1A4AF19E2AD,115.156784,0.0336354,125,-2048.0,-2560.0,16.36,-0.0016642947,0.004016426,0.38268402,0.0,0.0,7.61,-0.88,0.87,0.0
0C52006011F129FCBC11E1A4AF19E2AD,117.00486,0.0336136,131,0.0,0.0,92.75,2.6973983e-06,2.6973983e-06,2.6973983e-06,,,,,,
0C52006011F129FCBC11E1A4AF19E2AD,118.819534,0.0336145,125,-2047.62,-2559.62,17.01,-0.0018207438,0.004410246,0.38268402,30.41,30.41,0.13,0.04,-0.06,0.0
0C52006011F129FCBC11E1A4AF19E2AD,118.819534,0.0336145,119,2047.62,2559.62,17.01,-0.004410246,-0.001815349,0.923867,-30.41,-30.41,0.13,-0.02,0.05,0.0
0C52006011F129FCBC11E1A4AF19E2AD,118.920334,0.0336137,125,-2037.97,-2548.21,17.01,-0.0018207438,0.004383272,0.39770323,152.92,206.52,0.06,0.17,0.18,97.1
0C52006011F129FCBC11E1A4AF19E2AD,118.920334,0.0336137,119,2036.8,2548.8,17.01,-0.004383272,-0.001815349,0.9238671,-188.59,-188.59,0.03,-0.02,0.02,0.0
0C52006011F129FCBC11E1A4AF19E2AD,118.9876,0.033668,119,2017.69,2529.61,17.01,-0.004383272,-0.001815349,0.9235696,-305.18,-309.36,0.03,-0.03,-0.02,7.95
0C52006011F129FCBC11E1A4AF19E2AD,119.0212,0.0336138,125,-2015.5,-2518.16,17.01,-0.002106668,0.004248402,0.43851504,292.6,373.31,0.01,-0.19,-0.26,37.55
0C52006011F129FCBC11E1A4AF19E2AD,119.0884,0.033613797,119,1987.66,2497.32,17.01,-0.0043724827,-0.0018531126,0.91622883,-398.58,-453.46,0.03,-0.08,-0.09,82.67
0C52006011F129FCBC11E1A4AF19E2AD,119.12201,0.0336162,125,-1983.14,-2476.37,17.01,-0.0021552213,0.004226823,0.4448593,400.68,523.21,0.01,0.02,0.07,5.71
0C52006011F129FCBC11E1A4AF19E2AD,119.15561,0.0336138,119,1955.57,2457.53,17.01,-0.0042969557,-0.002031141,0.8975174,-446.64,-593.15,0.03,0.03,0.02,138.99
0C52006011F129FCBC11E1A4AF19E2AD,119.18922,0.0336177,125,-1957.64,-2442.86,17.01,-0.0021552213,0.0042376127,0.44566312,464.06,611.66,0.01,0.03,0.08,1.78
0C52006011F129FCBC11E1A4AF19E2AD,119.22282,0.0336137,119,1920.79,2407.2,17.01,-0.0041620857,-0.0023062755,0.8751423,-482.14,-728.24,0.02,0.25,0.35,87.06
0C52006011F129FCBC11E1A4AF19E2AD,119.25642,0.033613797,125,-1920.47,-2391.99,27.06,-0.0020689045,0.0042645866,0.458314,502.67,739.16,307.52,0.76,0.84,113.18
0C52006011F129FCBC11E1A4AF19E2AD,119.323616,0.0336138,125,-1881.66,-2332.88,51.48,0.017233761,0.024020417,0.5096295,528.7,807.06,322.91,43.12,179.15,178.89
0C52006011F129FCBC11E1A4AF19E2AD,119.323616,0.0336138,119,1882.55,2347.82,40.43,-0.0062175454,-0.0008065221,0.8683541,-530.77,-829.15,332.58,-6.77,-45.56,15.52
0C52006011F129FCBC11E1A4AF19E2AD,119.42443,0.0336138,125,-1789.44,-2259.39,77.9,0.17233475,0.23979154,0.52716804,1196.43,827.68,256.06,13.81,549.51,18.58
0C52006011F129FCBC11E1A4AF19E2AD,119.42443,0.0336138,119,1802.74,2247.78,73.47,-0.15059364,0.0707611,0.8519254,-1156.14,-1061.38,268.66,108.13,-538.56,27.4
0C52006011F129FCBC11E1A4AF19E2AD,119.49164,0.0336156,125,-1688.55,-2186.68,95.78,0.36940742,0.43369746,0.43847725,1221.12,909.31,179.83,117.62,525.95,-109.7
0C52006011F129FCBC11E1A4AF19E2AD,119.49164,0.0336156,119,1734.42,2184.08,87.36,-0.3173852,0.15808162,0.8097432,-1181.76,-1114.61,213.36,-76.64,-536.23,-95.26
0C52006011F129FCBC11E1A4AF19E2AD,119.55886,0.0336139,119,1644.66,2097.65,98.92,-0.44689855,0.3329816,0.7380458,-1208.16,-1182.65,49.17,-163.74,-485.53,-199.85
0C52006011F129FCBC11E1A4AF19E2AD,119.59246,0.0336136,125,-1575.53,-2098.81,96.82,0.5694468,0.5660755,0.27719384,1242.54,999.82,-20.82,118.94,518.59,-139.3
0C52006011F129FCBC11E1A4AF19E2AD,119.62606,0.0336138,119,1553.03,2006.12,98.14,-0.5332804,0.5031827,0.62837744,-1232.31,-1250.92,-24.21,-168.04,-483.41,-201.41
0C52006011F129FCBC11E1A4AF19E2AD,119.65966,0.0336136,125,-1502.64,-2038.55,95.52,0.665826,0.6133179,0.15506053,1254.99,1057.73,-22.43,112.59,516.92,-150.36
0C52006011F129FCBC11E1A4AF19E2AD,119.726875,0.0336137,125,-1386.65,-1937.02,93.47,0.75212324,0.64706784,-0.004124322,1273.31,1149.61,-21.07,296.37,461.17,-44.41
0C52006011F129FCBC11E1A4AF19E2AD,119.726875,0.0336137,119,1438.71,1887.23,95.83,-0.61074454,0.6615725,0.421872,-1258.66,-1335.75,-25.28,-206.07,-494.8,-123.28
0C52006011F129FCBC11E1A4AF19E2AD,119.79408,0.033613797,119,1354.23,1795.77,94.2,-0.642957,0.7313363,0.22732408,-1273.01,-1400.48,-23.48,-244.54,-484.3,-90.25
0C52006011F129FCBC11E1A4AF19E2AD,119.82768,0.0336139,125,-1269.16,-1826.89,91.86,0.7463092,0.62801874,-0.097497836,1289.32,1244.83,-14.34,235.37,497.03,-7.59
0C52006011F129FCBC11E1A4AF19E2AD,119.86128,0.0336138,119,1258.22,1687.57,92.59,-0.6418672,0.76162666,-0.013063542,-1285.77,-1476.89,-19.77,-261.67,-476.19,-85.22
0C52006011F129FCBC11E1A4AF19E2AD,119.895546,0.034276497,125,-1171.79,-1730.32,90.91,0.66643023,0.5722633,-0.23832954,1306.03,1321.64,-11.82,151.96,526.3,49.12
0C52006011F129FCBC11E1A4AF19E2AD,119.96278,0.033648,119,1139.49,1547.43,91.03,-0.58180135,0.7284169,-0.30579713,-1304.33,-1571.84,-14.74,-262.43,-475.89,-84.53
0C52006011F129FCBC11E1A4AF19E2AD,119.99638,0.0336137,125,-1061.96,-1616.33,89.96,-0.51576334,-0.4600997,0.3826193,1328.17,1405.7,-11.24,155.17,527.17,22.62
0C52006011F129FCBC11E1A4AF19E2AD,120.02999,0.0336157,119,1040.72,1426.39,90.05,-0.49076918,0.64426684,-0.5203058,-1328.24,-1646.81,-11.93,-252.14,-484.2,-66.86
0C52006011F129FCBC11E1A4AF19E2AD,120.06359,0.0336137,125,-961.33,-1507.81,88.19,-0.38350403,-0.3472347,0.456032,1353.02,1479.9,-39.11,137.77,467.07,12.89
0C52006011F129FCBC11E1A4AF19E2AD,120.09719,0.033614,119,962.42,1328.48,88.88,0.41426533,-0.56103134,0.6424382,-1353.55,-1702.07,-30.98,-250.13,-488.15,-40.4
0C52006011F129FCBC11E1A4AF19E2AD,120.164406,0.0336225,125,-835.57,-1367.68,82.33,-0.26452136,-0.24261841,0.49871042,1388.27,1569.23,-85.25,83.19,301.17,1.33
0C52006011F129FCBC11E1A4AF19E2AD,120.164406,0.0336225,119,859.32,1197.97,85.1,0.31344694,-0.433336,0.7599376,-1392.49,-1769.83,-66.24,-256.77,-486.32,-7.24
0C52006011F129FCBC11E1A4AF19E2AD,120.231606,0.0336138,125,-730.16,-1246.97,74.27,-0.19762024,-0.18030287,0.51465744,1419.56,1641.63,-125.54,53.37,210.9,-2.55
0C52006011F129FCBC11E1A4AF19E2AD,120.231606,0.0336138,119,730.41,1033.77,76.4,0.18230973,-0.246152,0.8554353,-1409.17,-1795.34,-121.17,-271.23,-478.19,14.54
0C52006011F129FCBC11E1A4AF19E2AD,120.33244,0.0336467,125,-599.91,-1096.21,59.81,-0.14303009,-0.1261335,0.52363986,1422.04,1647.13,-184.62,29.66,136.85,-3.97
0C52006011F129FCBC11E1A4AF19E2AD,120.33244,0.0336467,119,612.83,883.96,63.85,0.07296218,-0.084086336,0.89204836,-1412.44,-1799.74,-174.83,-195.26,-350.88,7.95
0C52006011F129FCBC11E1A4AF19E2AD,120.433266,0.033613797,125,-457.56,-931.17,37.85,-0.10644245,-0.086616494,0.52755105,1424.8,1653.13,-249.25,14.38,85.72,-3.78
0C52006011F129FCBC11E1A4AF19E2AD,120.433266,0.033613797,119,483.24,718.82,44.86,-0.0114828665,0.034302983,0.8966547,-1412.55,-1800.03,-233.61,-118.74,-228.64,4.14
0C52006011F129FCBC11E1A4AF19E2AD,120.500465,0.0336138,125,-353.89,-805.57,19.51,-0.052828755,-0.030780138,0.5261646,1323.17,1703.63,-180.36,68.72,312.64,-20.46
0C52006011F129FCBC11E1A4AF19E2AD,120.500465,0.0336138,119,354.1,553.75,22.67,-0.05128045,0.07884259,0.89216423,-1396.26,-1808.71,-205.17,73.5,77.67,29.13
0C52006011F129FCBC11E1A4AF19E2AD,120.601265,0.033614,125,-235.75,-628.13,18.61,4.585577e-05,0.0063092145,0.52820385,1074.47,1830.89,310.04,1.02,-4.0,12.01
0C52006011F129FCBC11E1A4AF19E2AD,120.601265,0.033614,119,243.39,399.35,18.67,-0.0050845956,-0.00039651754,0.8736406,-1267.33,-1892.35,271.06,81.74,128.52,178.69
0C52006011F129FCBC11E1A4AF19E2AD,120.702065,0.033613898,125,-141.64,-458.0,49.31,-0.00051520305,0.0046098535,0.5339709,1018.59,1862.52,343.91,0.98,-3.26,14.64
0C52006011F129FCBC11E1A4AF19E2AD,120.702065,0.033613898,119,135.07,221.56,45.61,0.027165582,-0.06081849,0.8267266,-1155.59,-1955.47,318.43,76.57,111.17,177.59
0C52006011F129FCBC11E1A4AF19E2AD,120.735664,0.0336138,131,-20.65,-38.02,96.32,0.042405967,-0.015798703,0.031373523,-1522.48,-2482.96,299.5,462.04,-172.18,341.85
0C52006011F129FCBC11E1A4AF19E2AD,120.7693,0.0336454,131,-71.36,-120.74,105.84,0.11895299,-0.044326514,0.08800835,-1520.92,-2480.44,277.52,462.04,-172.18,341.85
0C52006011F129FCBC11E1A4AF19E2AD,120.7693,0.0336454,125,-48.14,-287.0,77.84,-0.0011949474,0.0039948467,0.5441941,1020.89,1867.52,284.25,-3.91,0.4,52.87
0C52006011F129FCBC11E1A4AF19E2AD,120.7693,0.0336454,119,24.87,57.92,70.32,0.11082303,-0.0066868924,0.835639,-1672.54,-1563.97,215.47,-396.66,-309.96,-147.39
0C52006011F129FCBC11E1A4AF19E2AD,120.8029,0.0336137,131,-120.89,-99.07,119.08,0.10858958,-0.036358356,0.19619602,-3462.62,-1329.55,716.61,-505.43,37.44,-321.14
0C52006011F129FCBC11E1A4AF19E2AD,120.8029,0.0336137,125,-37.77,-262.97,82.19,0.053562406,-0.02914012,0.5657033,230.18,1655.94,258.68,400.72,-128.66,195.26
0C52006011F129FCBC11E1A4AF19E2AD,120.8365,0.0336137,131,-236.66,-144.06,142.68,0.025428457,-0.019413259,0.1455603,-3459.1,-1328.19,694.21,-505.43,37.44,-321.14
0C52006011F129FCBC11E1A4AF19E2AD,120.8701,0.0336139,131,-351.89,-188.31,165.36,-0.057991575,-0.0022739067,0.093467884,-3455.58,-1326.83,671.83,-505.43,37.44,-321.14
0C52006011F129FCBC11E1A4AF19E2AD,120.8701,0.0336139,125,-20.49,-138.77,99.56,-0.09238893,-0.22198863,0.5766601,230.18,1655.94,209.9,-140.76,-524.36,-87.88
0C52006011F129FCBC11E1A4AF19E2AD,120.8701,0.0336139,119,-93.82,-37.63,82.31,-0.03791206,0.19734511,0.87275624,-1563.97,-1204.3,132.86,-118.42,-533.25,64.15
0C52006011F129FCBC11E1A4AF19E2AD,120.90371,0.0336141,131,-495.76,-243.55,192.66,-0.1613509,0.019159704,0.027100844,-3451.18,-1325.13,643.88,-505.43,37.44,-321.14
0C52006011F129FCBC11E1A4AF19E2AD,120.93731,0.0336136,131,-553.26,-265.63,203.25,-0.20207635,0.027667299,0.00038033316,-3449.42,-1324.45,632.72,-505.43,37.44,-321.14
0C52006011F129FCBC11E1A4AF19E2AD,120.93731,0.0336136,119,-224.28,-138.16,89.65,-0.28378087,0.37009257,0.7725279,-1566.02,-1207.19,14.85,-110.21,-518.13,147.94
0C52006011F129FCBC11E1A4AF19E2AD,120.97091,0.0336138,131,-639.45,-298.72,218.79,-0.26219082,0.040291205,-0.03968699,-3446.78,-1323.43,615.98,-505.43,37.44,-321.14
0C52006011F129FCBC11E1A4AF19E2AD,120.97091,0.0336138,125,-1.29,-0.77,113.29,-0.34336123,-0.38548934,0.48633468,230.18,1655.94,61.42,-149.57,-515.68,-119.16
0C52006011F129FCBC11E1A4AF19E2AD,121.00451,0.0336137,131,-811.64,-364.83,248.61,-0.37766686,0.06479985,-0.11892066,-3441.5,-1321.39,582.54,-505.43,37.44,-321.14
0C52006011F129FCBC11E1A4AF19E2AD,121.03811,0.033613797,131,-954.92,-419.85,272.19,-0.46751752,0.084134884,-0.18297873,-3437.1,-1319.69,554.71,-505.43,37.44,-321.14
0C52006011F129FCBC11E1A4AF19E2AD,121.03811,0.033613797,125,15.99,123.43,113.3,-0.5356325,-0.5037923,0.3597237,230.18,1655.94,-13.88,-136.97,-521.25,-109.69
0C52006011F129FCBC11E1A4AF19E2AD,121.03811,0.033613797,119,-367.83,-248.82,88.7,-0.5208669,0.49908805,0.5738984,-1566.02,-1207.19,-15.19,-95.03,-510.09,182.41
0C52006011F129FCBC11E1A4AF19E2AD,121.07171,0.0336138,131,-1040.81,-452.82,285.78,-0.5180184,0.095118694,-0.22011124,-3434.46,-1318.67,538.03,-505.43,37.44,-321.14
0C52006011F129FCBC11E1A4AF19E2AD,121.10531,0.0336137,131,-1098.03,-474.79,294.61,-0.55008525,0.1021482,-0.2441883,-3432.7,-1317.99,526.91,-505.43,37.44,-321.14
0C52006011F129FCBC11E1A4AF19E2AD,121.10531,0.0336137,119,-459.18,-319.24,87.79,0.64367735,-0.54833734,-0.41153553,-1566.02,-1207.19,-15.45,-95.26,-509.47,183.99
0C52006011F129FCBC11E1A4AF19E2AD,121.13891,0.0336137,131,-1269.51,-540.63,319.98,-0.6377186,0.121639684,-0.31252444,-3427.46,-1315.95,493.61,-505.43,37.44,-321.14
